"lea_code","lea_name","school_code","school_name","assessment","assessmenttype","cohort","subject","grade","year","subgroup","percent_level_1","percent_level_2","percent_level_3","percent_level_4","percent_level_5","percent_proficient","percent_proficient_3+"
"All","All","All","All","PARCC","Traditional","Tested","Reading","English II","2014-2015","Multiracial",0.08,0.03,0.06,0.42,0.42,0.83,0.89
"All","All","All","All","PARCC","Traditional","Tested","Reading","English II","2014-2015","White",0.08,0.03,0.08,0.29,0.53,0.82,0.89
"All","All","All","All","PARCC","Traditional","Tested","Reading","English II","2014-2015","Female",0.29,0.22,0.19,0.23,0.08,0.31,0.5
"All","All","All","All","PARCC","Traditional","Tested","Reading","English II","2014-2015","Male",0.47,0.18,0.16,0.14,0.06,0.19,0.35
"All","All","All","All","PARCC","Traditional","Tested","Reading","English II","2014-2015","All",0.38,0.2,0.17,0.18,0.07,0.25,0.42
"All","All","All","All","PARCC","Traditional","Tested","Reading","English II","2014-2015","Economically Disadvantaged",0.44,0.22,0.17,0.15,0.02,0.16,0.34
"All","All","All","All","PARCC","Traditional","Tested","Reading","English II","2014-2015","English Learner",0.55,0.23,0.18,0.04,0.01,0.05,0.23
"All","All","All","All","PARCC","Traditional","Tested","Reading","English II","2014-2015","Not Economically Disadvantaged",0.13,0.14,0.18,0.31,0.24,0.55,0.73
"All","All","All","All","PARCC","Traditional","Tested","Reading","English II","2014-2015","Not Limited English Proficient",0.36,0.2,0.17,0.19,0.07,0.27,0.44
"All","All","All","All","PARCC","Traditional","Tested","Reading","English II","2014-2015","Not Special Education",0.3,0.21,0.19,0.21,0.08,0.29,0.49
"All","All","All","All","PARCC","Traditional","Tested","Reading","English II","2014-2015","Special Education",0.75,0.14,0.08,0.03,0.01,0.04,0.11
"All","All","All","All","PARCC","Traditional","Tested","Math","3rd Grade","2014-2015","Asian",0.03,0.05,0.28,0.46,0.18,0.64,0.92
"All","All","All","All","PARCC","Traditional","Tested","Math","3rd Grade","2014-2015","Black/African American",0.24,0.27,0.26,0.2,0.02,0.23,0.49
"All","All","All","All","PARCC","Traditional","Tested","Math","3rd Grade","2014-2015","Hispanic",0.16,0.28,0.31,0.22,0.03,0.25,0.56
"All","All","All","All","PARCC","Traditional","Tested","Math","3rd Grade","2014-2015","Multiracial",0.06,0.09,0.2,0.44,0.22,0.66,0.85
"All","All","All","All","PARCC","Traditional","Tested","Math","3rd Grade","2014-2015","White",0.01,0.06,0.19,0.53,0.21,0.73,0.92
"All","All","All","All","PARCC","Traditional","Tested","Math","3rd Grade","2014-2015","Female",0.18,0.25,0.28,0.24,0.05,0.29,0.57
"All","All","All","All","PARCC","Traditional","Tested","Math","3rd Grade","2014-2015","Male",0.21,0.24,0.24,0.26,0.06,0.31,0.56
"All","All","All","All","PARCC","Traditional","Tested","Math","3rd Grade","2014-2015","All",0.19,0.24,0.26,0.25,0.05,0.3,0.56
"All","All","All","All","PARCC","Traditional","Tested","Math","3rd Grade","2014-2015","Economically Disadvantaged",0.24,0.28,0.27,0.2,0.02,0.22,0.48
"All","All","All","All","PARCC","Traditional","Tested","Math","3rd Grade","2014-2015","English Learner",0.17,0.29,0.3,0.21,0.03,0.24,0.54
"All","All","All","All","PARCC","Traditional","Tested","Math","3rd Grade","2014-2015","Not Economically Disadvantaged",0.04,0.12,0.25,0.44,0.16,0.6,0.84
"All","All","All","All","PARCC","Traditional","Tested","Math","3rd Grade","2014-2015","Not Limited English Proficient",0.2,0.23,0.25,0.26,0.05,0.31,0.57
"All","All","All","All","PARCC","Traditional","Tested","Math","3rd Grade","2014-2015","Not Special Education",0.15,0.23,0.28,0.28,0.06,0.34,0.62
"All","All","All","All","PARCC","Traditional","Tested","Math","3rd Grade","2014-2015","Special Education",0.49,0.29,0.15,0.06,0,0.06,0.21
"All","All","All","All","PARCC","Traditional","Tested","Math","3rd-8th Grade","2014-2015","All",0.21,0.3,0.26,0.21,0.03,0.23,0.49
"All","All","All","All","PARCC","Traditional","Tested","Math","4th Grade","2014-2015","Asian",0.02,0.08,0.18,0.57,0.15,0.72,0.9
"All","All","All","All","PARCC","Traditional","Tested","Math","4th Grade","2014-2015","Black/African American",0.23,0.32,0.25,0.19,0.01,0.2,0.45
"All","All","All","All","PARCC","Traditional","Tested","Math","4th Grade","2014-2015","Hispanic",0.12,0.29,0.33,0.25,0.01,0.26,0.59
"All","All","All","All","PARCC","Traditional","Tested","Math","4th Grade","2014-2015","Multiracial",0.06,0.11,0.25,0.48,0.09,0.57,0.82
"All","All","All","All","PARCC","Traditional","Tested","Math","4th Grade","2014-2015","White",0.01,0.08,0.18,0.58,0.14,0.72,0.91
"All","All","All","All","PARCC","Traditional","Tested","Math","4th Grade","2014-2015","Female",0.16,0.28,0.27,0.27,0.03,0.29,0.56
"All","All","All","All","PARCC","Traditional","Tested","Math","4th Grade","2014-2015","Male",0.21,0.28,0.25,0.24,0.02,0.27,0.51
"All","All","All","All","PARCC","Traditional","Tested","Math","4th Grade","2014-2015","All",0.19,0.28,0.26,0.25,0.03,0.28,0.54
"All","All","All","All","PARCC","Traditional","Tested","Math","4th Grade","2014-2015","Economically Disadvantaged",0.23,0.33,0.26,0.17,0.01,0.18,0.44
"All","All","All","All","PARCC","Traditional","Tested","Math","4th Grade","2014-2015","English Learner",0.14,0.33,0.32,0.2,0.01,0.21,0.53
"All","All","All","All","PARCC","Traditional","Tested","Math","4th Grade","2014-2015","Not Economically Disadvantaged",0.05,0.13,0.23,0.51,0.09,0.6,0.83
"All","All","All","All","PARCC","Traditional","Tested","Math","4th Grade","2014-2015","Not Limited English Proficient",0.19,0.27,0.25,0.26,0.03,0.29,0.54
"All","All","All","All","PARCC","Traditional","Tested","Math","4th Grade","2014-2015","Not Special Education",0.14,0.27,0.28,0.28,0.03,0.31,0.59
"All","All","All","All","PARCC","Traditional","Tested","Math","4th Grade","2014-2015","Special Education",0.45,0.36,0.12,0.07,0,0.07,0.19
"All","All","All","All","PARCC","Traditional","Tested","Math","5th Grade","2014-2015","Asian",0.02,0.05,0.19,0.62,0.13,0.75,0.94
"All","All","All","All","PARCC","Traditional","Tested","Math","5th Grade","2014-2015","Black/African American",0.19,0.35,0.29,0.16,0.01,0.17,0.46
"All","All","All","All","PARCC","Traditional","Tested","Math","5th Grade","2014-2015","Hispanic",0.13,0.34,0.31,0.2,0.02,0.22,0.53
"All","All","All","All","PARCC","Traditional","Tested","Math","5th Grade","2014-2015","Multiracial",0.01,0.13,0.31,0.49,0.06,0.55,0.86
"All","All","All","All","PARCC","Traditional","Tested","Math","5th Grade","2014-2015","White",0.02,0.08,0.18,0.55,0.18,0.72,0.9
"All","All","All","All","PARCC","Traditional","Tested","Math","5th Grade","2014-2015","Female",0.14,0.31,0.29,0.23,0.03,0.26,0.55
"All","All","All","All","PARCC","Traditional","Tested","Math","5th Grade","2014-2015","Male",0.17,0.31,0.27,0.21,0.03,0.24,0.51
"All","All","All","All","PARCC","Traditional","Tested","Math","5th Grade","2014-2015","All",0.16,0.31,0.28,0.22,0.03,0.25,0.53
"All","All","All","All","PARCC","Traditional","Tested","Math","5th Grade","2014-2015","Economically Disadvantaged",0.19,0.36,0.29,0.15,0.01,0.15,0.45
"All","All","All","All","PARCC","Traditional","Tested","Math","5th Grade","2014-2015","English Learner",0.18,0.39,0.31,0.11,0.01,0.12,0.43
"All","All","All","All","PARCC","Traditional","Tested","Math","5th Grade","2014-2015","Not Economically Disadvantaged",0.05,0.17,0.25,0.44,0.09,0.53,0.78
"All","All","All","All","PARCC","Traditional","Tested","Math","5th Grade","2014-2015","Not Limited English Proficient",0.15,0.3,0.28,0.24,0.03,0.27,0.54
"All","All","All","All","PARCC","Traditional","Tested","Math","5th Grade","2014-2015","Not Special Education",0.11,0.29,0.31,0.26,0.03,0.29,0.6
"All","All","All","All","PARCC","Traditional","Tested","Math","5th Grade","2014-2015","Special Education",0.37,0.44,0.14,0.05,0,0.05,0.19
"All","All","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Asian",0.06,0.16,0.23,0.41,0.14,0.54,0.77
"All","All","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Black/African American",0.24,0.37,0.25,0.13,0,0.13,0.39
"All","All","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Hispanic",0.17,0.33,0.31,0.17,0.02,0.19,0.5
"All","All","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Multiracial",0.03,0.15,0.32,0.42,0.08,0.51,0.82
"All","All","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","White",0.02,0.07,0.2,0.61,0.1,0.71,0.91
"All","All","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Female",0.17,0.33,0.27,0.2,0.02,0.22,0.49
"All","All","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Male",0.24,0.33,0.25,0.17,0.02,0.19,0.44
"All","All","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","All",0.21,0.33,0.26,0.19,0.02,0.21,0.46
"All","All","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Economically Disadvantaged",0.26,0.38,0.25,0.11,0,0.12,0.37
"All","All","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","English Learner",0.28,0.38,0.21,0.13,0,0.14,0.34
"All","All","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Not Economically Disadvantaged",0.08,0.21,0.27,0.38,0.06,0.44,0.72
"All","All","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Not Limited English Proficient",0.2,0.33,0.26,0.19,0.02,0.21,0.47
"All","All","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Not Special Education",0.16,0.31,0.29,0.22,0.02,0.24,0.53
"All","All","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Special Education",0.43,0.42,0.12,0.04,0,0.04,0.15
"All","All","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Asian",0.06,0.2,0.37,0.35,0.02,0.37,0.75
"All","All","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Black/African American",0.23,0.4,0.27,0.09,0,0.1,0.37
"All","All","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Hispanic",0.18,0.35,0.32,0.14,0.01,0.15,0.47
"All","All","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Multiracial",0.08,0.19,0.21,0.4,0.13,0.52,0.73
"All","All","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","White",0.04,0.08,0.29,0.49,0.1,0.59,0.88
"All","All","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Female",0.16,0.38,0.32,0.13,0.01,0.14,0.46
"All","All","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Male",0.25,0.36,0.25,0.13,0.01,0.14,0.39
"All","All","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","All",0.21,0.37,0.28,0.13,0.01,0.14,0.42
"All","All","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Economically Disadvantaged",0.24,0.4,0.27,0.09,0,0.09,0.36
"All","All","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","English Learner",0.34,0.4,0.2,0.05,0,0.05,0.26
"All","All","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Not Economically Disadvantaged",0.09,0.24,0.34,0.29,0.04,0.33,0.67
"All","All","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Not Limited English Proficient",0.2,0.37,0.29,0.14,0.01,0.15,0.44
"All","All","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Not Special Education",0.14,0.37,0.33,0.15,0.01,0.17,0.49
"All","All","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Special Education",0.5,0.37,0.1,0.02,0,0.02,0.13
"All","All","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","Asian",0.15,0.07,0.22,0.41,0.15,0.56,0.78
"All","All","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","Black/African American",0.38,0.29,0.18,0.14,0.01,0.15,0.33
"All","All","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","Hispanic",0.37,0.25,0.21,0.16,0.01,0.16,0.38
"All","All","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","Multiracial",0.2,0.2,0.12,0.36,0.12,0.48,0.6
"All","All","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","White",0.1,0.15,0.17,0.4,0.18,0.58,0.75
"All","All","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","Female",0.32,0.28,0.2,0.18,0.02,0.2,0.4
"All","All","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","Male",0.42,0.28,0.16,0.12,0.02,0.14,0.3
"All","All","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","All",0.37,0.28,0.18,0.15,0.02,0.17,0.35
"All","All","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","Economically Disadvantaged",0.41,0.29,0.17,0.12,0.01,0.13,0.3
"All","All","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","English Learner",0.47,0.26,0.17,0.1,0,0.1,0.27
"All","All","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","Not Economically Disadvantaged",0.18,0.23,0.22,0.3,0.07,0.37,0.59
"All","All","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","Not Limited English Proficient",0.36,0.28,0.18,0.16,0.02,0.18,0.36
"All","All","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","Not Special Education",0.27,0.29,0.22,0.19,0.02,0.21,0.43
"All","All","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","Special Education",0.72,0.22,0.05,0.02,0,0.02,0.07
"All","All","All","All","PARCC","Traditional","Tested","Math","9th-12th Grade","2014-2015","All",0.19,0.42,0.25,0.13,0.01,0.14,0.39
"All","All","All","All","PARCC","Traditional","Tested","Math","Algebra I","2014-2015","Asian",0,0.18,0.42,0.39,0,0.39,0.82
"All","All","All","All","PARCC","Traditional","Tested","Math","Algebra I","2014-2015","Black/African American",0.13,0.37,0.33,0.16,0,0.16,0.49
"All","All","All","All","PARCC","Traditional","Tested","Math","Algebra I","2014-2015","Hispanic",0.2,0.36,0.26,0.18,0,0.18,0.44
"All","All","All","All","PARCC","Traditional","Tested","Math","Algebra I","2014-2015","White",0.01,0.05,0.29,0.62,0.03,0.65,0.94
"All","All","All","All","PARCC","Traditional","Tested","Math","Algebra I","2014-2015","Female",0.11,0.27,0.31,0.3,0.01,0.3,0.62
"All","All","All","All","PARCC","Traditional","Tested","Math","Algebra I","2014-2015","Male",0.12,0.3,0.31,0.26,0.01,0.27,0.57
"All","All","All","All","PARCC","Traditional","Tested","Math","Algebra I","2014-2015","All",0.12,0.29,0.31,0.28,0.01,0.29,0.6
"All","All","All","All","PARCC","Traditional","Tested","Math","Algebra I","2014-2015","Economically Disadvantaged",0.18,0.4,0.29,0.13,0,0.14,0.42
"All","All","All","All","PARCC","Traditional","Tested","Math","Algebra I","2014-2015","English Learner",0.32,0.44,0.13,0.11,0,0.11,0.24
"All","All","All","All","PARCC","Traditional","Tested","Math","Algebra I","2014-2015","Not Economically Disadvantaged",0.04,0.15,0.34,0.46,0.02,0.47,0.81
"All","All","All","All","PARCC","Traditional","Tested","Math","Algebra I","2014-2015","Not Limited English Proficient",0.1,0.28,0.32,0.29,0.01,0.3,0.62
"All","All","All","All","PARCC","Traditional","Tested","Math","Algebra I","2014-2015","Not Special Education",0.1,0.28,0.32,0.29,0.01,0.3,0.62
"All","All","All","All","PARCC","Traditional","Tested","Math","Algebra I","2014-2015","Special Education",0.35,0.4,0.18,0.07,0,0.07,0.25
"All","All","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","American Indian",0.1,0.33,0.38,0.18,0,0.18,0.56
"All","All","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Asian",0.04,0.13,0.26,0.46,0.12,0.58,0.83
"All","All","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Black/African American",0.24,0.35,0.25,0.14,0.01,0.15,0.4
"All","All","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Hispanic",0.17,0.33,0.3,0.18,0.02,0.2,0.5
"All","All","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Multiracial",0.06,0.13,0.26,0.44,0.11,0.55,0.81
"All","All","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Pacific Islander",0.15,0.15,0.39,0.24,0.06,0.3,0.7
"All","All","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","White",0.02,0.08,0.21,0.55,0.14,0.68,0.9
"All","All","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Female",0.18,0.32,0.27,0.21,0.02,0.23,0.5
"All","All","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Male",0.23,0.31,0.24,0.19,0.03,0.21,0.45
"All","All","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","All",0.21,0.32,0.26,0.2,0.02,0.22,0.48
"All","All","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Economically Disadvantaged",0.25,0.36,0.25,0.13,0.01,0.14,0.39
"All","All","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","English Learner",0.23,0.35,0.26,0.14,0.01,0.16,0.42
"All","All","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Not Economically Disadvantaged",0.07,0.18,0.28,0.4,0.08,0.47,0.75
"All","All","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Not Limited English Proficient",0.21,0.31,0.26,0.2,0.03,0.23,0.48
"All","All","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Not Special Education",0.16,0.3,0.28,0.23,0.03,0.26,0.54
"All","All","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Special Education",0.48,0.37,0.11,0.04,0,0.04,0.15
"All","All","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","Asian",0.03,0.24,0.24,0.41,0.07,0.48,0.72
"All","All","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","Black/African American",0.24,0.5,0.22,0.04,0,0.04,0.26
"All","All","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","Hispanic",0.2,0.45,0.26,0.09,0,0.09,0.35
"All","All","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","Multiracial",0.03,0.15,0.4,0.4,0.03,0.43,0.83
"All","All","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","White",0.05,0.12,0.32,0.46,0.04,0.51,0.83
"All","All","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","Female",0.18,0.46,0.26,0.1,0.01,0.1,0.36
"All","All","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","Male",0.24,0.45,0.21,0.09,0.01,0.09,0.31
"All","All","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","All",0.21,0.45,0.24,0.09,0.01,0.1,0.33
"All","All","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","Economically Disadvantaged",0.25,0.51,0.2,0.04,0,0.04,0.24
"All","All","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","English Learner",0.29,0.53,0.13,0.04,0,0.04,0.18
"All","All","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","Not Economically Disadvantaged",0.08,0.28,0.36,0.26,0.02,0.28,0.64
"All","All","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","Not Limited English Proficient",0.21,0.45,0.24,0.1,0.01,0.1,0.35
"All","All","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","Not Special Education",0.18,0.44,0.27,0.11,0.01,0.11,0.38
"All","All","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","Special Education",0.4,0.52,0.07,0.01,0,0.01,0.08
